,order_id,customer_id,order_date,order_status,sub_total,order_total,total_quantity,month,coupon
1245,1470,886,22/06/2014,Shipped,161.0,136.85,2,06,True
1246,1547,936,7/10/2014,Shipped,267.0,226.95,3,10,True
1247,1457,878,1/6/2014,Shipped,62.0,58.2,1,6,True
1248,1502,907,3/8/2014,Shipped,62.0,58.2,1,8,True
1249,1462,881,13/06/2014,Shipped,62.0,58.2,1,06,True
1250,3390,1214,9/3/2018,Shipped,496.0,372.0,6,3,True
1251,3386,1442,9/3/2018,Shipped,84.0,63.0,1,3,True
1252,3393,1331,10/3/2018,Shipped,99.0,74.25,1,3,True
1253,3385,395,9/3/2018,Shipped,115.0,86.25,2,3,True
1254,3392,1521,10/3/2018,Shipped,141.0,105.75,2,3,True
1255,3387,1146,9/3/2018,Shipped,144.0,108.0,2,3,True
1256,3407,1525,27/03/2018,Shipped,158.0,118.5,2,03,True
1257,3388,1358,9/3/2018,Shipped,168.0,126.0,2,3,True
1258,3389,692,9/3/2018,Shipped,232.0,174.0,3,3,True
1259,1910,673,24/03/2015,Shipped,353.0,211.8,6,03,True
1260,1901,1119,24/03/2015,Shipped,110.0,90.8,5,03,True
1261,1913,1076,24/03/2015,Shipped,55.0,38.5,1,03,True
1262,1899,998,24/03/2015,Shipped,58.0,40.3,1,03,True
1263,1920,802,27/03/2015,Shipped,60.0,41.5,1,03,True
1264,1917,1047,26/03/2015,Shipped,65.0,44.5,1,03,True
1265,1905,1120,24/03/2015,Shipped,204.0,177.6,3,03,True
1266,1900,802,24/03/2015,Shipped,66.0,45.1,1,03,True
1267,1903,1071,24/03/2015,Shipped,106.0,71.95,2,03,True
1268,1919,1122,26/03/2015,Shipped,180.0,135.6,3,03,True
1269,1911,463,24/03/2015,Shipped,127.0,76.2,3,03,True
1270,1914,14,24/03/2015,Shipped,132.0,79.2,2,03,True
1271,1908,1121,24/03/2015,Shipped,266.0,187.2,4,03,True
1272,3726,1598,21/03/2019,Shipped,217.0,141.05,2,03,True
1273,3352,1511,31/01/2018,Shipped,476.0,0.0,7,01,True
1274,1092,698,22/02/2013,Shipped,623.0,512.85,8,02,True
1275,4076,1691,7/7/2020,Shipped,59.0,44.25,1,7,True
1276,1466,883,18/06/2014,Shipped,228.0,182.4,3,06,True
1277,1183,100,17/07/2013,Shipped,95.0,76.0,4,07,True
1278,1176,682,15/07/2013,Shipped,96.0,76.8,3,07,True
1279,1187,680,28/07/2013,Shipped,100.0,80.0,10,07,True
1280,1181,617,16/07/2013,Shipped,117.0,93.6,3,07,True
1281,1178,335,16/07/2013,Shipped,125.0,100.0,2,07,True
1282,1180,42,16/07/2013,Shipped,133.0,106.4,2,07,True
1283,1185,418,20/07/2013,Shipped,143.0,114.4,4,07,True
1284,1182,669,17/07/2013,Shipped,185.0,148.0,4,07,True
1285,1179,680,16/07/2013,Shipped,267.0,213.6,9,07,True
1286,1191,750,31/07/2013,Shipped,48.0,46.75,1,07,True
1287,3986,1618,14/02/2020,Shipped,80.0,64.0,1,02,True
1288,3987,1155,14/02/2020,Shipped,80.0,64.0,1,02,True
1289,3985,1646,4/2/2020,Shipped,148.0,118.4,2,2,True
1290,1107,675,12/3/2013,Shipped,131.0,111.35,2,3,True
1291,884,583,26/08/2012,Shipped,69.0,24.5,1,08,True
1292,998,648,4/12/2012,Shipped,44.0,5.5,1,12,True
1293,1204,760,27/08/2013,Shipped,50.0,5.5,1,08,True
1294,895,593,6/9/2012,Shipped,44.0,5.5,2,9,True
1295,1199,756,26/08/2013,Shipped,54.0,9.5,5,08,True
1296,1031,665,26/12/2012,Shipped,62.0,17.5,1,12,True
1297,933,619,30/10/2012,Shipped,44.0,5.5,1,10,True
1298,1000,650,5/12/2012,Shipped,50.0,5.5,2,12,True
1299,1002,652,6/12/2012,Shipped,44.0,5.5,2,12,True
1300,1174,748,5/7/2013,Shipped,50.0,5.5,1,7,True
1301,1339,828,30/12/2013,Shipped,69.0,24.5,1,12,True
1302,1035,667,31/12/2012,Shipped,50.0,5.5,2,12,True
1303,1283,806,1/12/2013,Shipped,62.0,17.5,1,12,True
1304,1228,777,9/10/2013,Shipped,54.0,9.5,2,10,True
1305,1227,776,9/10/2013,Shipped,69.0,24.5,1,10,True
1306,885,584,27/08/2012,Shipped,69.0,24.5,1,08,True
1307,1338,827,30/12/2013,Shipped,42.0,5.5,2,12,True
1308,886,585,28/08/2012,Shipped,82.0,37.5,1,08,True
1309,1202,757,26/08/2013,Shipped,69.0,24.5,1,08,True
1310,1285,807,2/12/2013,Shipped,50.0,5.5,2,12,True
1311,1203,758,26/08/2013,Shipped,50.0,8.35,3,08,True
1312,1220,774,28/09/2013,Shipped,43.0,5.5,4,09,True
1313,4086,194,15/07/2020,Cancelled,59.0,0.0,1,07,True
1314,4084,194,14/07/2020,Cancelled,74.0,0.0,1,07,True
1315,4087,194,15/07/2020,Cancelled,65.0,0.0,1,07,True
1316,4088,194,15/07/2020,Cancelled,65.0,0.0,1,07,True
1317,4090,194,16/07/2020,Cancelled,65.0,0.0,1,07,True
1318,4089,1696,16/07/2020,Cancelled,74.0,0.0,1,07,True
1319,4091,1697,17/07/2020,Cancelled,49.0,0.0,1,07,True
1320,4102,1697,22/07/2020,Cancelled,80.0,0.0,1,07,True
1321,4269,1641,20/12/2020,Shipped,80.0,64.0,1,12,True
1322,4268-1,81,20/12/2020,Shipped,248.0,204.9,2,12,True
1323,4268-2,81,20/12/2020,Shipped,248.0,204.9,1,12,True
1324,2219,735,22/11/2015,Shipped,440.0,330.0,7,11,True
1325,2233,177,28/11/2015,Shipped,50.0,43.0,1,11,True
1326,2208,1114,22/11/2015,Shipped,69.0,57.25,1,11,True
1327,2207,450,22/11/2015,Shipped,69.0,57.25,1,11,True
1328,2230,328,28/11/2015,Shipped,69.0,57.25,1,11,True
1329,2212,739,22/11/2015,Shipped,71.0,58.75,1,11,True
1330,2238,100,28/11/2015,Shipped,71.0,58.75,1,11,True
1331,2248,1236,30/11/2015,Shipped,71.0,58.75,1,11,True
1332,2232,992,28/11/2015,Shipped,77.0,63.25,2,11,True
1333,2249,1237,30/11/2015,Shipped,117.0,87.75,2,11,True
1334,2270,845,6/12/2015,Shipped,119.0,89.25,2,12,True
1335,2205,562,22/11/2015,Shipped,124.0,93.0,2,11,True
1336,2224,984,25/11/2015,Shipped,131.0,98.25,2,11,True
1337,2255,1033,30/11/2015,Shipped,131.0,98.25,2,11,True
1338,2215,1164,22/11/2015,Shipped,138.0,103.5,2,11,True
1339,2209,508,22/11/2015,Shipped,138.0,103.5,2,11,True
1340,2214,358,22/11/2015,Shipped,138.0,103.5,2,11,True
1341,2220,16,22/11/2015,Shipped,138.0,103.5,2,11,True
1342,2222,1196,23/11/2015,Shipped,138.0,103.5,2,11,True
1343,2231,491,28/11/2015,Shipped,138.0,103.5,2,11,True
1344,2261,971,1/12/2015,Shipped,140.0,105.0,2,12,True
1345,2228,633,27/11/2015,Shipped,140.0,105.0,4,11,True
1346,2242,1186,29/11/2015,Shipped,141.0,105.75,2,11,True
1347,2204,988,22/11/2015,Shipped,142.0,106.5,2,11,True
1348,2240,1234,29/11/2015,Shipped,142.0,106.5,2,11,True
1349,2245,1159,29/11/2015,Shipped,148.0,111.0,2,11,True
1350,2254,640,30/11/2015,Shipped,176.0,132.0,3,11,True
1351,2210,308,22/11/2015,Shipped,200.0,150.0,3,11,True
1352,2217,519,22/11/2015,Shipped,207.0,155.25,3,11,True
1353,2226,84,26/11/2015,Shipped,207.0,155.25,3,11,True
1354,2244,623,29/11/2015,Shipped,207.0,155.25,3,11,True
1355,2257,640,30/11/2015,Shipped,207.0,155.25,3,11,True
1356,2250,459,30/11/2015,Shipped,213.0,159.75,3,11,True
1357,2223,1218,24/11/2015,Shipped,235.0,176.25,4,11,True
1358,2234,322,28/11/2015,Shipped,276.0,207.0,4,11,True
1359,2225,620,26/11/2015,Shipped,344.0,258.0,5,11,True
1360,2243,103,29/11/2015,Shipped,351.0,263.25,5,11,True
1361,1710,1030,2/12/2014,Shipped,69.0,60.7,1,12,True
1362,1688,1011,2/12/2014,Shipped,69.0,60.7,1,12,True
1363,1632,858,21/11/2014,Shipped,69.0,60.7,1,11,True
1364,1630,328,21/11/2014,Shipped,69.0,60.7,1,11,True
1365,1659,709,26/11/2014,Shipped,69.0,60.7,1,11,True
1366,1762,1061,15/12/2014,Shipped,71.0,62.3,1,12,True
1367,1655,998,24/11/2014,Shipped,93.0,79.9,2,11,True
1368,1638,992,22/11/2014,Shipped,99.0,79.2,1,11,True
1369,1666,860,27/11/2014,Shipped,114.0,91.2,2,11,True
1370,1639,660,22/11/2014,Shipped,131.0,104.8,2,11,True
1371,1634,797,21/11/2014,Shipped,138.0,110.4,2,11,True
1372,1652,721,23/11/2014,Shipped,138.0,110.4,2,11,True
1373,1633,735,21/11/2014,Shipped,140.0,112.0,2,11,True
1374,1629,491,21/11/2014,Shipped,140.0,112.0,2,11,True
1375,1662,16,26/11/2014,Shipped,140.0,112.0,2,11,True
1376,1631,517,21/11/2014,Shipped,142.0,113.6,2,11,True
1377,1661,846,26/11/2014,Shipped,142.0,113.6,2,11,True
1378,1628,545,21/11/2014,Shipped,145.0,116.0,3,11,True
1379,1658,856,25/11/2014,Shipped,168.0,134.4,2,11,True
1380,1648,273,23/11/2014,Shipped,186.0,148.8,4,11,True
1381,1679,1004,29/11/2014,Shipped,186.0,148.8,3,11,True
1382,1650,103,23/11/2014,Shipped,207.0,165.6,3,11,True
1383,1640,993,22/11/2014,Shipped,211.0,168.8,3,11,True
1384,1627,654,21/11/2014,Shipped,223.0,178.4,3,11,True
1385,1651,570,23/11/2014,Shipped,379.0,303.2,5,11,True
1386,2575,754,25/10/2016,Shipped,150.0,112.5,2,10,True
1387,3014,754,2/3/2017,Shipped,67.0,46.9,1,3,True
1388,2741,233,9/12/2016,Shipped,74.0,37.0,1,12,True
1389,2757,213,10/12/2016,Shipped,74.0,37.0,1,12,True
1390,2751,673,9/12/2016,Shipped,76.0,38.0,1,12,True
1391,2746,682,9/12/2016,Shipped,141.0,70.5,2,12,True
1392,4181,1734,30/10/2020,Shipped,143.0,128.7,2,10,True
1393,4185,1737,2/11/2020,Shipped,80.0,72.0,1,11,True
1394,1891,1116,13/03/2015,Shipped,276.0,220.8,4,03,True
1395,1890,846,13/03/2015,Shipped,324.0,259.2,5,03,True
1396,2104,1105,9/9/2015,Shipped,36.0,34.3,4,9,True
1397,2824,1101,18/12/2016,Shipped,76.0,57.0,1,12,True
1398,2870,1368,24/12/2016,Shipped,779.0,584.25,12,12,True
1399,2835,1368,18/12/2016,Shipped,906.0,679.5,13,12,True
1400,2832,1367,18/12/2016,Shipped,141.0,105.75,2,12,True
1401,2827,233,18/12/2016,Shipped,148.0,111.0,2,12,True
1402,2826,308,18/12/2016,Shipped,253.0,189.75,3,12,True
1403,2823,517,18/12/2016,Shipped,304.0,228.0,4,12,True
1404,1851,1090,3/2/2015,Shipped,62.0,55.1,1,2,True
1405,1850,328,3/2/2015,Shipped,69.0,60.7,1,2,True
1406,1856,212,7/2/2015,Shipped,69.0,60.7,1,2,True
1407,1862,858,9/2/2015,Shipped,69.0,60.7,1,2,True
1408,1871,1108,12/2/2015,Shipped,69.0,60.7,1,2,True
1409,1873,1033,13/02/2015,Shipped,69.0,60.7,1,02,True
1410,1874,241,14/02/2015,Shipped,69.0,60.7,1,02,True
1411,1876,322,15/02/2015,Shipped,69.0,60.7,1,02,True
1412,1846,1101,2/2/2015,Shipped,71.0,62.3,1,2,True
1413,1847,1005,2/2/2015,Shipped,71.0,62.3,1,2,True
1414,1866,1069,10/2/2015,Shipped,71.0,62.3,1,2,True
1415,1845,273,2/2/2015,Shipped,79.0,68.7,2,2,True
1416,1872,322,12/2/2015,Shipped,124.0,99.2,2,2,True
1417,1861,1074,9/2/2015,Shipped,133.0,106.4,2,2,True
1418,1855,671,7/2/2015,Shipped,138.0,110.4,2,2,True
1419,1859,975,8/2/2015,Shipped,140.0,112.0,2,2,True
1420,1849,1001,2/2/2015,Shipped,142.0,113.6,2,2,True
1421,1854,772,5/2/2015,Shipped,142.0,113.6,2,2,True
1422,1863,673,9/2/2015,Shipped,193.0,154.4,3,2,True
1423,1870,994,11/2/2015,Shipped,193.0,154.4,3,2,True
1424,1864,705,9/2/2015,Shipped,202.0,161.6,3,2,True
1425,1844,266,2/2/2015,Shipped,207.0,165.6,3,2,True
1426,1865,1106,9/2/2015,Shipped,207.0,165.6,3,2,True
1427,1869,739,11/2/2015,Shipped,207.0,165.6,3,2,True
1428,1860,1105,9/2/2015,Shipped,213.0,170.4,3,2,True
1429,1848,804,2/2/2015,Shipped,237.0,189.6,3,2,True
1430,1875,1004,14/02/2015,Shipped,386.0,308.8,6,02,True
1431,4205,250,12/11/2020,Shipped,80.0,64.0,1,11,True
1432,4202,1646,11/11/2020,Shipped,160.0,128.0,2,11,True
1433,4216,1121,23/11/2020,Shipped,160.0,128.0,2,11,True
1434,4204,1659,11/11/2020,Shipped,237.0,189.6,3,11,True
1435,3593,233,9/11/2018,Shipped,84.0,67.2,1,11,True
1436,3598,1315,11/11/2018,Shipped,84.0,67.2,1,11,True
1437,3592,1398,9/11/2018,Shipped,140.0,112.0,2,11,True
1438,3591,1523,9/11/2018,Shipped,152.0,121.6,2,11,True
1439,3594,775,9/11/2018,Shipped,160.0,134.5,2,11,True
1440,4187,1646,3/11/2020,Shipped,80.0,60.0,1,11,True
1441,4190,241,3/11/2020,Shipped,80.0,60.0,1,11,True
1442,4193,1288,4/11/2020,Shipped,80.0,60.0,1,11,True
1443,4194,545,4/11/2020,Shipped,80.0,60.0,1,11,True
1444,4195,739,4/11/2020,Shipped,148.0,111.0,2,11,True
1445,4186,1453,3/11/2020,Shipped,158.0,118.5,2,11,True
1446,4192,1571,3/11/2020,Shipped,160.0,120.0,2,11,True
1447,4197,1488,4/11/2020,Shipped,160.0,120.0,2,11,True
1448,4189,334,3/11/2020,Shipped,168.0,126.0,2,11,True
1449,4188,1274,3/11/2020,Shipped,217.0,162.75,3,11,True
1450,3776,1352,6/5/2019,Shipped,80.0,68.0,1,5,True
1451,3901,1460,4/11/2019,Shipped,160.0,136.0,2,11,True
1452,3522,90,1/9/2018,Shipped,181.0,131.0,2,9,True
1453,2970,1393,13/02/2017,Shipped,53.0,3.0,2,02,True
1454,2296,482,16/12/2015,Shipped,69.0,60.7,1,12,True
1455,2299,728,19/12/2015,Shipped,88.0,75.9,2,12,True
1456,2262,291,3/12/2015,Shipped,99.0,79.2,1,12,True
1457,2297,998,17/12/2015,Shipped,101.0,80.8,2,12,True
1458,2286,1031,14/12/2015,Shipped,121.0,96.8,2,12,True
1459,2283,1062,14/12/2015,Shipped,134.0,107.2,2,12,True
1460,2305,671,23/12/2015,Shipped,138.0,110.4,2,12,True
1461,2289,1023,15/12/2015,Shipped,140.0,112.0,2,12,True
1462,2298,358,19/12/2015,Shipped,140.0,112.0,2,12,True
1463,2287,1157,14/12/2015,Shipped,142.0,113.6,2,12,True
1464,2291,1196,15/12/2015,Shipped,142.0,113.6,2,12,True
1465,2281,797,14/12/2015,Shipped,147.0,117.6,3,12,True
1466,2285,660,14/12/2015,Shipped,191.0,152.8,3,12,True
1467,2282,562,14/12/2015,Shipped,198.0,158.4,3,12,True
1468,2300,1159,19/12/2015,Shipped,206.0,164.8,3,12,True
1469,2301,1255,20/12/2015,Shipped,38.0,35.9,1,12,True
1470,2307,1124,26/12/2015,Shipped,42.0,39.1,1,12,True
1471,1709,1029,2/12/2014,Shipped,62.0,55.1,1,12,True
1472,1726,892,8/12/2014,Shipped,69.0,60.7,1,12,True
1473,1749,368,12/12/2014,Shipped,69.0,60.7,1,12,True
1474,1784,242,21/12/2014,Shipped,69.0,60.7,1,12,True
1475,1671,841,28/11/2014,Shipped,69.0,60.7,1,11,True
1476,1672,671,28/11/2014,Shipped,69.0,60.7,1,11,True
1477,1678,358,29/11/2014,Shipped,69.0,60.7,1,11,True
1478,1680,1005,29/11/2014,Shipped,71.0,62.3,1,11,True
1479,1727,1040,9/12/2014,Shipped,75.0,65.5,1,12,True
1480,1789,1072,21/12/2014,Shipped,80.0,69.5,1,12,True
1481,1724,542,8/12/2014,Shipped,99.0,79.2,1,12,True
1482,1753,943,12/12/2014,Shipped,138.0,110.4,2,12,True
1483,1760,1059,14/12/2014,Shipped,138.0,110.4,2,12,True
1484,1791,1073,23/12/2014,Shipped,138.0,110.4,2,12,True
1485,1796,418,28/12/2014,Shipped,138.0,110.4,2,12,True
1486,1674,322,29/11/2014,Shipped,138.0,110.4,2,11,True
1487,1771,943,17/12/2014,Shipped,142.0,113.6,2,12,True
1488,1677,42,29/11/2014,Shipped,145.0,116.0,3,11,True
1489,1728,1041,10/12/2014,Shipped,170.0,136.0,2,12,True
1490,1766,724,16/12/2014,Shipped,183.0,146.4,3,12,True
1491,1714,171,4/12/2014,Shipped,186.0,148.8,3,12,True
1492,1754,1006,13/12/2014,Shipped,189.0,151.2,3,12,True
1493,1752,943,12/12/2014,Shipped,193.0,154.4,3,12,True
1494,1761,1060,14/12/2014,Shipped,207.0,165.6,3,12,True
1495,1668,1001,28/11/2014,Shipped,207.0,165.6,3,11,True
1496,1682,1007,1/12/2014,Shipped,209.0,167.2,3,12,True
1497,1617,984,15/11/2014,Shipped,217.0,173.6,3,11,True
1498,1681,1006,30/11/2014,Shipped,221.0,176.8,4,11,True
1499,1758,843,14/12/2014,Shipped,228.0,182.4,4,12,True
1500,1669,1002,28/11/2014,Shipped,238.0,190.4,4,11,True
1501,1757,673,14/12/2014,Shipped,273.0,218.4,4,12,True
1502,1716,623,6/12/2014,Shipped,276.0,220.8,4,12,True
1503,1797,654,29/12/2014,Shipped,329.0,263.2,5,12,True
1504,1756-1,68,14/12/2014,Shipped,351.0,280.8,3,12,True
1505,1756-2,68,14/12/2014,Shipped,351.0,280.8,2,12,True
1506,3978,1510,24/01/2020,Shipped,84.0,67.2,1,01,True
1507,3974,236,22/01/2020,Shipped,136.0,108.8,2,01,True
1508,3112,1422,16/06/2017,Shipped,111.0,36.0,2,06,True
1509,856,550,1/8/2012,Shipped,130.0,135.5,2,8,True
1510,935,621,1/11/2012,Shipped,69.0,74.5,1,11,True
1511,891,589,2/9/2012,Shipped,69.0,76.5,1,9,True
1512,911,605,3/10/2012,Shipped,71.0,76.5,1,10,True
1513,910,604,3/10/2012,Shipped,869.0,882.6,13,10,True
1514,995,647,3/12/2012,Shipped,69.0,74.5,1,12,True
1515,859,570,4/8/2012,Shipped,138.0,143.5,2,8,True
1516,936,622,4/11/2012,Shipped,209.0,217.35,3,11,True
1517,999,649,4/12/2012,Shipped,306.0,323.22,4,12,True
1518,937,476,6/11/2012,Shipped,69.0,74.5,1,11,True
1519,864,574,7/8/2012,Shipped,138.0,143.5,2,8,True
1520,863,573,7/8/2012,Shipped,136.0,141.5,2,8,True
1521,912,606,7/10/2012,Shipped,138.0,143.5,2,10,True
1522,938,623,7/11/2012,Shipped,138.0,143.5,2,11,True
1523,941,554,7/11/2012,Shipped,69.0,74.5,1,11,True
1524,914,608,8/10/2012,Shipped,192.99,216.05,3,10,True
1525,957,553,8/11/2012,Shipped,69.0,74.5,1,11,True
1526,916,609,9/10/2012,Shipped,138.0,143.5,2,10,True
1527,915,550,9/10/2012,Shipped,138.0,143.5,2,10,True
1528,1004,654,9/12/2012,Shipped,287.0,295.35,4,12,True
1529,1005,649,9/12/2012,Shipped,345.0,363.36,5,12,True
1530,917,610,10/10/2012,Shipped,271.0,279.35,4,10,True
1531,968,634,11/11/2012,Shipped,69.0,74.5,1,11,True
1532,970,635,12/11/2012,Shipped,207.0,215.35,3,11,True
1533,1036,668,1/1/2013,Shipped,124.0,133.45,2,1,True
1534,1050,680,1/2/2013,Shipped,453.0,453.0,9,2,True
1535,1097,702,2/3/2013,Shipped,264.0,264.0,4,3,True
1536,1158,736,2/6/2013,Shipped,207.0,207.0,3,6,True
1537,1205,761,2/9/2013,Shipped,434.0,444.45,7,9,True
1538,1244,784,2/11/2013,Shipped,93.0,93.0,3,11,True
1539,1098,703,3/3/2013,Shipped,497.0,497.0,7,3,True
1541,1059,259,4/2/2013,Shipped,69.0,74.5,1,2,True
1542,1173,747,4/7/2013,Shipped,248.0,248.0,4,7,True
1543,1172,746,4/7/2013,Shipped,168.0,168.0,2,7,True
1544,1171,745,4/7/2013,Shipped,124.0,124.0,2,7,True
